ENTIDAD|NOMBRE ENTIDAD|MUNICIPIO|NOMBRE MUNICIPIO|LOCALIDAD|NOMBRE LOCALIDAD|TIPO
32|ZACATECAS|44|TABASCO|34|EL RINCON|RURAL
32|ZACATECAS|44|TABASCO|35|EL ROBLE|RURAL
32|ZACATECAS|44|TABASCO|36|EL RODEO|RURAL
32|ZACATECAS|44|TABASCO|38|LOS SABINOS|RURAL
32|ZACATECAS|44|TABASCO|39|EL SALTO|RURAL
32|ZACATECAS|44|TABASCO|40|SAN ANTONIO|RURAL
32|ZACATECAS|44|TABASCO|41|SAN FRANCISCO|RURAL
32|ZACATECAS|44|TABASCO|43|SAN JOSE|RURAL
32|ZACATECAS|44|TABASCO|44|SAN JOSE DE COSALIMITA (COSALIMA)|RURAL
32|ZACATECAS|44|TABASCO|45|SAN LUIS DE CUSTIQUE|RURAL
32|ZACATECAS|44|TABASCO|48|LOS SAUCES (PEDRO RAYGOZA)|RURAL
32|ZACATECAS|44|TABASCO|49|SIMONES|RURAL
32|ZACATECAS|44|TABASCO|50|TENANGUILLO|RURAL
32|ZACATECAS|44|TABASCO|51|TEZONTLA|RURAL
32|ZACATECAS|44|TABASCO|52|TIERRA BLANCA|RURAL
32|ZACATECAS|44|TABASCO|53|EL VARAL DE ABAJO|RURAL
32|ZACATECAS|44|TABASCO|55|EL CHIQUE|URBANO(A)
32|ZACATECAS|44|TABASCO|57|EL CARRIL|RURAL
32|ZACATECAS|44|TABASCO|58|RANCHO LA TRILLA|RURAL
32|ZACATECAS|44|TABASCO|59|LA CLAVADA (EL VARAL DE ARRIBA)|RURAL
32|ZACATECAS|44|TABASCO|65|LAS CHINITAS|RURAL
32|ZACATECAS|44|TABASCO|66|LA CRUZ|RURAL
32|ZACATECAS|44|TABASCO|67|BUENOS AIRES|RURAL
32|ZACATECAS|44|TABASCO|68|EL RANCHITO DE ABAJO|RURAL
32|ZACATECAS|44|TABASCO|69|EL LAUREL|RURAL
32|ZACATECAS|45|TEPECHITLAN|1|TEPECHITLAN|URBANO(A)
32|ZACATECAS|45|TEPECHITLAN|2|ALTAMIRA|RURAL
32|ZACATECAS|45|TEPECHITLAN|3|ARROYO HONDO|RURAL
32|ZACATECAS|45|TEPECHITLAN|7|BOLAÑITOS|RURAL
32|ZACATECAS|45|TEPECHITLAN|8|LA BOQUILLA|RURAL
32|ZACATECAS|45|TEPECHITLAN|9|LA CAÑADA|RURAL
32|ZACATECAS|45|TEPECHITLAN|10|EL CARDO|RURAL
32|ZACATECAS|45|TEPECHITLAN|11|EL CARGADERO|RURAL
32|ZACATECAS|45|TEPECHITLAN|12|CARRETONES|RURAL
32|ZACATECAS|45|TEPECHITLAN|13|CASTAÑEDAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|14|CERRO CHINO|RURAL
32|ZACATECAS|45|TEPECHITLAN|15|LAS CIRUELILLAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|16|LOS COHETEROS|RURAL
32|ZACATECAS|45|TEPECHITLAN|17|LAS COSTILLAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|18|LA CUMBRITA|RURAL
32|ZACATECAS|45|TEPECHITLAN|19|CHACUILOCA|RURAL
32|ZACATECAS|45|TEPECHITLAN|20|EXCAME|RURAL
32|ZACATECAS|45|TEPECHITLAN|22|HACIENDA DE LOS DAVILA|RURAL
32|ZACATECAS|45|TEPECHITLAN|24|LA LOMA|RURAL
32|ZACATECAS|45|TEPECHITLAN|27|OJUELOS|RURAL
32|ZACATECAS|45|TEPECHITLAN|28|LAS PILAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|29|PLAN DE LA LOMA|RURAL
32|ZACATECAS|45|TEPECHITLAN|30|LOS RAMIREZ|RURAL
32|ZACATECAS|45|TEPECHITLAN|32|RANCHO NUEVO|RURAL
32|ZACATECAS|45|TEPECHITLAN|33|RANCHO VIEJO|RURAL
32|ZACATECAS|45|TEPECHITLAN|34|SAN JOSE DE BUENAVISTA|RURAL
32|ZACATECAS|45|TEPECHITLAN|35|SAN JOSE DE LA HACIENDITA|RURAL
32|ZACATECAS|45|TEPECHITLAN|37|SAN PEDRO OCOTLAN|RURAL
32|ZACATECAS|45|TEPECHITLAN|38|SANTIAGO NEXCALTITAN|RURAL
32|ZACATECAS|45|TEPECHITLAN|39|EL SAUZ (BARRIO DEL SAUZ)|RURAL
32|ZACATECAS|45|TEPECHITLAN|40|TALESTEIPA|RURAL
32|ZACATECAS|45|TEPECHITLAN|41|EL TERRERO|RURAL
32|ZACATECAS|45|TEPECHITLAN|43|TOVARES|RURAL
32|ZACATECAS|45|TEPECHITLAN|44|VILLA JUAREZ (EL TECOLOTE)|RURAL
32|ZACATECAS|45|TEPECHITLAN|45|LA VILLITA|RURAL
32|ZACATECAS|45|TEPECHITLAN|46|YERBABUENA|RURAL
32|ZACATECAS|45|TEPECHITLAN|47|ZACUALTEMPAN|RURAL
32|ZACATECAS|45|TEPECHITLAN|48|ZAPACUECA|RURAL
32|ZACATECAS|45|TEPECHITLAN|49|EL ZAPOTE|RURAL
32|ZACATECAS|45|TEPECHITLAN|51|LA BARRENADA|RURAL
32|ZACATECAS|45|TEPECHITLAN|55|VARGAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|62|LA CIENEGA|RURAL
32|ZACATECAS|45|TEPECHITLAN|63|LA HIEDRA|RURAL
32|ZACATECAS|45|TEPECHITLAN|64|LA JABONERA|RURAL
32|ZACATECAS|45|TEPECHITLAN|65|EL VARAL|RURAL
32|ZACATECAS|45|TEPECHITLAN|66|EL OJO DE AGUA|RURAL
32|ZACATECAS|45|TEPECHITLAN|67|LAS HUERTAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|69|MARIA ANTONIA|RURAL
32|ZACATECAS|45|TEPECHITLAN|70|MESA DE TEPALOLCO|RURAL
32|ZACATECAS|45|TEPECHITLAN|73|LLANO FRIO|RURAL
32|ZACATECAS|45|TEPECHITLAN|76|GOTERAS|RURAL
32|ZACATECAS|45|TEPECHITLAN|78|CAPELLANIA|RURAL
32|ZACATECAS|46|TEPETONGO|1|TEPETONGO|URBANO(A)
32|ZACATECAS|46|TEPETONGO|2|EL AHUICHOTE|RURAL
32|ZACATECAS|46|TEPETONGO|3|EL ALAMITO|RURAL
32|ZACATECAS|46|TEPETONGO|4|LOS APARICIO|RURAL
32|ZACATECAS|46|TEPETONGO|5|ARROYO SECO DE ABAJO|RURAL
32|ZACATECAS|46|TEPETONGO|6|ARROYO SECO DE ARRIBA|RURAL
32|ZACATECAS|46|TEPETONGO|7|ARROYO SECO DE ENMEDIO|RURAL
32|ZACATECAS|46|TEPETONGO|8|BUENAVISTA|URBANO(A)
32|ZACATECAS|46|TEPETONGO|9|EL CACALOTE|RURAL
32|ZACATECAS|46|TEPETONGO|10|CAPULIN DE LOS SALINAS|RURAL
32|ZACATECAS|46|TEPETONGO|11|EL CAQUIXTLE|RURAL
32|ZACATECAS|46|TEPETONGO|13|COLONIA EMILIANO ZAPATA|RURAL
32|ZACATECAS|46|TEPETONGO|14|LA CUADRILLA|RURAL
32|ZACATECAS|46|TEPETONGO|15|EL CUIDADO|RURAL
32|ZACATECAS|46|TEPETONGO|16|ESTANCIA DE LOS BERUMEN|RURAL
32|ZACATECAS|46|TEPETONGO|17|FRANCISCO VILLA|RURAL
32|ZACATECAS|46|TEPETONGO|18|IGNACIO ZARAGOZA|RURAL
32|ZACATECAS|46|TEPETONGO|19|JOSE MARIA MORELOS|RURAL
32|ZACATECAS|46|TEPETONGO|20|LA JOYA|RURAL
32|ZACATECAS|46|TEPETONGO|21|JUANCHORREY|RURAL
32|ZACATECAS|46|TEPETONGO|22|EL LAUREL|RURAL
32|ZACATECAS|46|TEPETONGO|23|LA LECHUGUILLA (IGNACIO ZARAGOZA)|RURAL
32|ZACATECAS|46|TEPETONGO|24|LO DE NAVA|RURAL
32|ZACATECAS|46|TEPETONGO|26|EL MARECITO|RURAL
32|ZACATECAS|46|TEPETONGO|27|LA PRESA (LA PRESA DEL CUIDADO)|RURAL
32|ZACATECAS|46|TEPETONGO|28|LA PUERTA BLANCA|RURAL
32|ZACATECAS|46|TEPETONGO|29|EL SALITRAL|RURAL
32|ZACATECAS|46|TEPETONGO|30|EL SALITRE|RURAL
32|ZACATECAS|46|TEPETONGO|31|EL SALITRILLO|RURAL
32|ZACATECAS|46|TEPETONGO|32|SAN ANTONIO|RURAL
32|ZACATECAS|46|TEPETONGO|33|SAN PASCUAL|RURAL
32|ZACATECAS|46|TEPETONGO|34|SAN TADEO|RURAL
32|ZACATECAS|46|TEPETONGO|36|SANTA ROSA (OJO DE AGUA)|RURAL
32|ZACATECAS|46|TEPETONGO|37|LA TINAJA (LA CUCARACHA)|RURAL
32|ZACATECAS|46|TEPETONGO|38|LA TROJE|RURAL
32|ZACATECAS|46|TEPETONGO|39|LA TROJITA|RURAL
32|ZACATECAS|46|TEPETONGO|40|EL VERGEL|RURAL
32|ZACATECAS|46|TEPETONGO|41|VIBORAS|URBANO(A)
32|ZACATECAS|46|TEPETONGO|42|SANTA ELENA|RURAL
32|ZACATECAS|46|TEPETONGO|43|PUERTA DEL ALAMITO|RURAL
32|ZACATECAS|46|TEPETONGO|45|LA CAÑADA|RURAL
32|ZACATECAS|46|TEPETONGO|48|EL CAPULIN|RURAL
32|ZACATECAS|46|TEPETONGO|51|SAN JOAQUIN|RURAL
32|ZACATECAS|46|TEPETONGO|52|LOS SAUCITOS|RURAL
32|ZACATECAS|46|TEPETONGO|56|EL LLANO|RURAL
32|ZACATECAS|46|TEPETONGO|61|EL TERRERO|RURAL
32|ZACATECAS|46|TEPETONGO|65|RANCHO EL PALOMINO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|1|TEUL DE GONZALEZ ORTEGA|URBANO(A)
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|2|LOS ALAMITOS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|3|LA AZUCENA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|4|EL BRAGADO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|8|LA CUCHILLA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|10|HACIENDA DE GUADALUPE VICTORIA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|14|HUITZILA|URBANO(A)
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|16|LA LOBERA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|17|LOMA ALTA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|20|MILPILLAS DE ALLENDE|URBANO(A)
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|21|EL MURO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|22|OJO DE AGUA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|23|PALO ALTO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|24|PINOS CUATES|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|25|LAS PLAYAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|26|LA PRESA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|27|ROSA MARIA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|28|LAS RUCIAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|37|EL TABLERO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|38|EL TIRADOR|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|42|AREAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|43|EL ASTILLERO DE ABAJO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|45|LAS ATICUATAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|46|CERRO DE LOS BUEYES|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|47|LA CABAÑA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|50|CERRO DE LA CRUZ|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|51|EL CONEJO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|52|EL CHIMAL|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|54|DON JOSE|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|55|LOS FABIANES|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|56|LA HACIENDITA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|59|EL LACANDON|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|61|MESA EL RODEO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|63|EL PANDITO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|67|LOS VARELAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|68|LAS VUELTAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|75|EL COSTOMATE|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|76|PUERTA DE COMBATE|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|83|LA MESA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|89|BAJIO DE CORREA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|91|LAS GOTERAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|94|LA LAGUNILLA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|98|SOMBRERETILLO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|109|EL JONGO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|112|LA PRESA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|113|EL RANCHITO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|116|ARROYO ZARCO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|117|EL CHORRO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|118|EL CARDO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|119|LA ESTACADA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|120|LA GARITA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|121|EL LIMON|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|122|MAGUEYCITOS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|123|SALAZARES|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|124|CERRITO BLANCO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|131|LA LAGUNA BLANCA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|132|MESA CAJON VIEJO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|137|EL SERRANO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|139|LAS AVISPAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|141|GENARO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|142|MESA DE GOTERAS|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|143|EL REFUGIO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|144|SAN PEDRO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|145|YERBABUENA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|146|EL ZACATON|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|147|MESA COLORADA|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|148|TEPETATE|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|163|EL CANTARITO|RURAL
32|ZACATECAS|47|TEUL DE GONZALEZ ORTEGA|173|SAN FERNANDO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|1|TLALTENANGO DE SANCHEZ ROMAN|URBANO(A)
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|2|EL AGUACATE|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|3|AGUAJES DE ABAJO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|4|AGUAJES DE ARRIBA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|5|LAS AZUCENAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|6|BANCO DE AGUA BLANCA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|7|CANOAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|8|LOS CARDOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|9|CARRIZALILLO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|10|CARRETONES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|11|CHARCO REDONDO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|12|EL CHARCO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|13|CHOCOMECA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|14|CICACALCO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|15|COFRADIA DEL NORTE (SANTA INES)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|16|CONTRERAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|18|LA ERA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|19|LOS FRESNOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|20|GUADALUPE VICTORIA (LA MEZQUITERA)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|21|LOS GUAPOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|22|JESUS MARIA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|23|EL LAUREL|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|24|LOS LLAMAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|25|LA MAJADA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|26|LAS MESITAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|27|MESA DE PALMIRA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|28|LAS MORAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|29|MORONES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|30|LA PALMA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|31|LOS PLANES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|32|LAS PLAYAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|33|PONTEDURO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|34|LOS RAMOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|35|LOS RANCHITOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|36|EL RINCON CHICO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|37|RINCON GRANDE|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|38|SALAZARES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|39|SAN ANTONIO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|40|SAN ANTONIO (LA COFRADIA)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|41|SANTO NIÑO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|42|SAN JOSE DE TAPIAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|43|SAN JOSE DE VELADORES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|44|SAN JUAN DE LOS LIRIOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|45|SAUCEDA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|46|LOS SAUCES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|47|SAUZ MOCHO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|48|LOS SEDANOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|50|EL TAPALO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|51|EL TEMOLOASCO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|52|TEOCALTICHE|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|53|TIERRAS MORADAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|54|TOCATIC (SANTA ANA)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|55|VICTORIA (SANTA GERTRUDIS)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|56|VILLALOBOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|57|VILLARREALES (SAN ISIDRO)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|58|SAN DIEGO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|59|MARAVILLAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|62|LA CORONA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|68|LOS CHARCOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|69|LA TRUCHA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|70|LOS PINEDO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|72|ESTANCIA DE LOS CORREA|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|76|LAS FLORES|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|77|CIENEGA DE LOS FRESNOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|78|MILPILLAS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|79|SAN PASCUAL (EL VERGEL)|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|81|BARRANCA DEL CAMPANARIO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|82|CABALLEROS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|84|FRACC. SANTO SANTIAGO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|85|LOS NARIOS|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|86|EL PUERTECITO|RURAL
32|ZACATECAS|48|TLALTENANGO DE SANCHEZ ROMAN|87|LAS HUERTAS|RURAL
32|ZACATECAS|49|VALPARAISO|1|VALPARAISO|URBANO(A)
32|ZACATECAS|49|VALPARAISO|2|ACATITA DE ABAJO|RURAL
32|ZACATECAS|49|VALPARAISO|3|ACATITA DE AMECA|RURAL
32|ZACATECAS|49|VALPARAISO|4|ACATITA DE ARRIBA|RURAL
32|ZACATECAS|49|VALPARAISO|5|AGUA CALIENTE|RURAL
32|ZACATECAS|49|VALPARAISO|6|AGUA FRIA DE ABAJO|RURAL
32|ZACATECAS|49|VALPARAISO|7|AGUA FRIA DE ARRIBA|RURAL
32|ZACATECAS|49|VALPARAISO|8|AMECA LA HACIENDA|RURAL
32|ZACATECAS|49|VALPARAISO|9|AMECA LA VIEJA|RURAL
32|ZACATECAS|49|VALPARAISO|10|LAS ANIMAS|RURAL
32|ZACATECAS|49|VALPARAISO|11|EL ASTILLERO|RURAL
32|ZACATECAS|49|VALPARAISO|12|ATOTONILCO|RURAL
32|ZACATECAS|49|VALPARAISO|13|EL BARRANCO|RURAL
32|ZACATECAS|49|VALPARAISO|14|LOS BELENES|RURAL
32|ZACATECAS|49|VALPARAISO|15|BERNALEJO DE LA SIERRA (SN. JOSE DE BERNALEJO)|RURAL
32|ZACATECAS|49|VALPARAISO|16|BOQUILLAS DEL REFUGIO|RURAL
32|ZACATECAS|49|VALPARAISO|18|LA CAÑADA|RURAL
32|ZACATECAS|49|VALPARAISO|20|CALERA DE CASTAÑON|RURAL
32|ZACATECAS|49|VALPARAISO|21|CALERA DE SAN MIGUEL|RURAL
32|ZACATECAS|49|VALPARAISO|22|CALVILLO|RURAL
32|ZACATECAS|49|VALPARAISO|23|CAPULIN DE LA SIERRA|RURAL
32|ZACATECAS|49|VALPARAISO|24|CARACOLES|RURAL
32|ZACATECAS|49|VALPARAISO|26|CARRIZALILLO|RURAL
32|ZACATECAS|49|VALPARAISO|27|EL CEDRITO|RURAL
32|ZACATECAS|49|VALPARAISO|28|CERRITOS|RURAL
32|ZACATECAS|49|VALPARAISO|29|EL CHARCO|RURAL
32|ZACATECAS|49|VALPARAISO|31|LOS CHARCOS|RURAL
32|ZACATECAS|49|VALPARAISO|32|EL CHILAR|RURAL
32|ZACATECAS|49|VALPARAISO|33|CHIQUIHUITILLO|RURAL
32|ZACATECAS|49|VALPARAISO|34|EL CHORRO|RURAL
32|ZACATECAS|49|VALPARAISO|35|CIENEGA DE PURISIMA|RURAL
32|ZACATECAS|49|VALPARAISO|36|CIENEGA GRANDE|RURAL
32|ZACATECAS|49|VALPARAISO|37|CIENEGUITAS|RURAL
32|ZACATECAS|49|VALPARAISO|39|CORRALITOS|RURAL
32|ZACATECAS|49|VALPARAISO|40|COYOTES DEL REFUGIO|RURAL
32|ZACATECAS|49|VALPARAISO|41|LAS CRUCES|RURAL
32|ZACATECAS|49|VALPARAISO|42|CUALA|RURAL
32|ZACATECAS|49|VALPARAISO|43|CUATILLOS|RURAL
32|ZACATECAS|49|VALPARAISO|44|CUEVA DE JUAN MIGUEL|RURAL
32|ZACATECAS|49|VALPARAISO|45|CUEVA GRANDE|RURAL
32|ZACATECAS|49|VALPARAISO|47|ESCOBEDO|RURAL
32|ZACATECAS|49|VALPARAISO|49|FELIPE ANGELES|RURAL
32|ZACATECAS|49|VALPARAISO|50|EL FELIPE|RURAL
32|ZACATECAS|49|VALPARAISO|51|LA FLORIDA|RURAL
32|ZACATECAS|49|VALPARAISO|52|FRANCISCO I. MADERO (PAJARITOS)|RURAL
32|ZACATECAS|49|VALPARAISO|54|LA GRULLA|RURAL
32|ZACATECAS|49|VALPARAISO|55|HACIENDA DE GAMBUTA|RURAL
32|ZACATECAS|49|VALPARAISO|57|JAMAICA|RURAL
32|ZACATECAS|49|VALPARAISO|59|LOBATOS|URBANO(A)
